block,card,alt,title,cost,nature,farmland,meals,fruit,veggies,dist,treatment,food,alt_id,card_id,card_dcreate,ind_id,pooled_card_id,ind_card_id,choice,asc,food_fruit
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,198,42,1578,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,198,42,1578,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,198,43,1579,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,198,43,1579,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,198,44,1580,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,198,44,1580,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,198,45,1581,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,198,45,1581,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,198,46,1582,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,198,46,1582,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,198,47,1583,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,198,47,1583,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,198,48,1584,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,198,48,1584,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,199,1,1585,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,199,1,1585,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,199,2,1586,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,199,2,1586,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,199,3,1587,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,199,3,1587,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,199,4,1588,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,199,4,1588,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,199,5,1589,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,199,5,1589,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,199,6,1590,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,199,6,1590,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,199,7,1591,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,199,7,1591,0,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,199,8,1592,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,199,8,1592,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,200,9,1593,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,200,9,1593,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,200,10,1594,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,200,10,1594,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,200,11,1595,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,200,11,1595,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,200,12,1596,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,200,12,1596,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,200,13,1597,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,200,13,1597,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,200,14,1598,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,200,14,1598,0,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,200,15,1599,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,200,15,1599,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,200,16,1600,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,200,16,1600,1,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,201,17,1601,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,201,17,1601,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,201,18,1602,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,201,18,1602,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,201,19,1603,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,201,19,1603,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,201,20,1604,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,201,20,1604,0,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,201,21,1605,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,201,21,1605,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,201,22,1606,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,201,22,1606,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,201,23,1607,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,201,23,1607,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,201,24,1608,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,201,24,1608,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,202,25,1609,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,202,25,1609,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,202,26,1610,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,202,26,1610,1,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,202,27,1611,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,202,27,1611,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,202,28,1612,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,202,28,1612,0,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,202,29,1613,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,202,29,1613,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,202,30,1614,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,202,30,1614,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,202,31,1615,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,202,31,1615,0,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,202,32,1616,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,202,32,1616,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,203,33,1617,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,203,33,1617,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,203,34,1618,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,203,34,1618,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,203,35,1619,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,203,35,1619,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,203,36,1620,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,203,36,1620,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,203,37,1621,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,203,37,1621,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,203,38,1622,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,203,38,1622,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,203,39,1623,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,203,39,1623,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,203,40,1624,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,203,40,1624,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,204,41,1625,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,204,41,1625,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,204,42,1626,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,204,42,1626,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,204,43,1627,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,204,43,1627,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,204,44,1628,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,204,44,1628,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,204,45,1629,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,204,45,1629,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,204,46,1630,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,204,46,1630,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,204,47,1631,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,204,47,1631,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,204,48,1632,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,204,48,1632,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,205,1,1633,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,205,1,1633,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,205,2,1634,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,205,2,1634,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,205,3,1635,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,205,3,1635,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,205,4,1636,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,205,4,1636,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,205,5,1637,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,205,5,1637,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,205,6,1638,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,205,6,1638,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,205,7,1639,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,205,7,1639,0,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,205,8,1640,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,205,8,1640,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,206,9,1641,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,206,9,1641,1,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,206,10,1642,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,206,10,1642,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,206,11,1643,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,206,11,1643,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,206,12,1644,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,206,12,1644,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,206,13,1645,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,206,13,1645,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,206,14,1646,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,206,14,1646,1,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,206,15,1647,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,206,15,1647,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,206,16,1648,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,206,16,1648,0,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,207,17,1649,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,207,17,1649,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,207,18,1650,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,207,18,1650,0,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,207,19,1651,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,207,19,1651,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,207,20,1652,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,207,20,1652,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,207,21,1653,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,207,21,1653,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,207,22,1654,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,207,22,1654,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,207,23,1655,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,207,23,1655,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,207,24,1656,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,207,24,1656,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,208,25,1657,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,208,25,1657,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,208,26,1658,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,208,26,1658,0,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,208,27,1659,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,208,27,1659,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,208,28,1660,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,208,28,1660,1,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,208,29,1661,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,208,29,1661,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,208,30,1662,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,208,30,1662,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,208,31,1663,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,208,31,1663,0,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,208,32,1664,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,208,32,1664,1,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,209,33,1665,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,209,33,1665,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,209,34,1666,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,209,34,1666,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,209,35,1667,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,209,35,1667,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,209,36,1668,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,209,36,1668,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,209,37,1669,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,209,37,1669,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,209,38,1670,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,209,38,1670,0,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,209,39,1671,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,209,39,1671,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,209,40,1672,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,209,40,1672,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,210,41,1673,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,210,41,1673,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,210,42,1674,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,210,42,1674,1,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,210,43,1675,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,210,43,1675,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,210,44,1676,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,210,44,1676,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,210,45,1677,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,210,45,1677,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,210,46,1678,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,210,46,1678,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,210,47,1679,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,210,47,1679,1,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,210,48,1680,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,210,48,1680,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,211,1,1681,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,211,1,1681,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,211,2,1682,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,211,2,1682,1,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,211,3,1683,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,211,3,1683,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,211,4,1684,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,211,4,1684,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,211,5,1685,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,211,5,1685,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,211,6,1686,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,211,6,1686,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,211,7,1687,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,211,7,1687,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,211,8,1688,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,211,8,1688,0,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,212,9,1689,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,212,9,1689,1,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,212,10,1690,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,212,10,1690,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,212,11,1691,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,212,11,1691,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,212,12,1692,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,212,12,1692,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,212,13,1693,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,212,13,1693,1,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,212,14,1694,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,212,14,1694,1,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,212,15,1695,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,212,15,1695,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,212,16,1696,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,212,16,1696,1,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,213,17,1697,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,213,17,1697,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,213,18,1698,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,213,18,1698,0,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,213,19,1699,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,213,19,1699,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,213,20,1700,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,213,20,1700,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,213,21,1701,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,213,21,1701,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,213,22,1702,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,213,22,1702,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,213,23,1703,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,213,23,1703,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,213,24,1704,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,213,24,1704,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,214,25,1705,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,214,25,1705,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,214,26,1706,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,214,26,1706,0,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,214,27,1707,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,214,27,1707,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,214,28,1708,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,214,28,1708,1,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,214,29,1709,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,214,29,1709,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,214,30,1710,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,214,30,1710,0,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,214,31,1711,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,214,31,1711,1,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,214,32,1712,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,214,32,1712,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,215,33,1713,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,215,33,1713,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,215,34,1714,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,215,34,1714,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,215,35,1715,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,215,35,1715,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,215,36,1716,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,215,36,1716,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,215,37,1717,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,215,37,1717,0,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,215,38,1718,0,0,0
